session,mp_name,constituency,days_attended
2,jugalkishoresharma,jammu,26
2,poonambenhematbhaimaadam,jamnagar,25
2,bidyutbaranmahato,jamshedpur,27
2,chiragpaswan,jamui,27
2,abhijitmukherjee,jangipur,27
2,kamladevipatle,janjgir-champa,25
2,krishnpratapsingh,jaunpur,27
2,pratimamondal,jaynagar,20
2,dushyantsingh,jhalawar-baran,16
2,birendrakumarchoudhary,jhanjharpur,27
2,sushreeumabharati,jhansi,1
2,umasaren,jhargram,19
2,santoshahlawat,jhunjhunu,27
2,gajendrasinghshekhawat,jodhpur,26
2,kamakhyaprasadtasa,jorhat,26
2,rajeshbhainaranbhaichudasama,junagadh,15
2,vinodchavda,kachchh,27
2,ysavinashreddy,kadapa,7
2,hukumsingh,kairana,27
2,brijbhushansharansingh,kaiserganj,24
2,narasimhamthota,kakinada,23
2,arkakesharideo,kalahandi,24
2,gauravgogoi,kaliabor,24
2,kkamaraj,kallakurichi,27
2,kanteknathshinde,kalyan,26
2,kmaragatham,kancheepuram,27
2,shantakumar,kangra,24
2,vikramusendi,kanker,27
2,dimpleyadav,kannauj,10
2,ponradhakrishnan,kanniyakumari,1
2,pksreemathiteacher,kannur,24
2,murlimanoharjoshi,kanpur,25
2,sisiradhikari,kanthi,14
2,manojrajoria,karauli-dholpur,27
2,radheshyambiswas,karimganj,25
2,bvinodkumar,karimnagar,20
2,ashwinikumar,karnal,15
2,mthambidurai,karur,26
2,pkarunakaran,kasaragod,24
2,tariqanwar,katihar,25
2,vinodkumarsonkar,kaushambi,26
2,"baijyayant""jay""panda",kendrapara,19
2,sakuntalalaguri,keonjhar,21
2,ranjitsinghbrahmpura,khadoorsahib,16
2,choudharymehboobalikaiser,khagaria,22
2,nagendrasingh,khajuraho,23
2,psrinivasareddy,khammam,26
2,nandkumarsinghchauhan,khandwa,21
2,subhashpatel,khargone,27
2,devusinhjesingbhaichauhan,kheda,25
2,ajaymisrateni,kheri,25
2,kariyamunda,khunti,27
2,mohammadasrarulhaque,kishanganj,25
2,ravindrakumarray,kodarma,23
2,nabakumarsaraniahira,kokrajhar,27
2,khmuniyappa,kolar,24
2,dhananjaymahadik,kolhapur,23
2,subratabakshi,kolkatadakshin,8
2,sudipbandyopadhyay,kolkatauttar,23
2,nkpremachandran,kollam,25
2,sangannakaradi,koppal,27
2,jhinahikaka,koraput,27
2,banshilalmahto,korba,25
2,ombirla,kota,24
2,josekmani,kottayam,23
2,mkraghavan,kozhikode,25
2,kashokkumar,krishnagiri,27
2,renukabutta,kurnool,22
2,rajkumarsaini,kurukshetra,27
2,rajeshpandey,kushinagar,25
2,thupstanchhewang,ladakh,19
2,faizalppmohammad,lakshadweep,17
2,neelamsonker,lalganj,27
2,sunilgaikwad,latur,27
2,sudarshanbhagat,lohardaga,27
2,rajnathsingh,lucknow,1
2,ravneetsinghbittu,ludhiana,26
2,ramcharitra,machhlishahr,27
2,konakallanarayanarao,machilipatnam,26
2,vijaysinhmohitepatil,madha,13
2,rajeshranjan,madhepura,21
2,hukmdeonarayanyadav,madhubani,27
2,rgopalakrishnan,madurai,27
2,seetaramajmeeranaik,mahabubabad,22
2,apjithenderreddy,mahabubnagar,25
2,pankajchowdhary,maharajganj,27
2,janardansinghsigriwal,maharajganj,19
2,chandulalsahu,mahasamund,26
2,jayshreebenpatel,mahesana,27
2,eahamed,malappuram,12
2,ahkhanchoudhary,maldahadakshin,20
2,mausamnoor,maldahauttar,18
2,chmallareddy,malkajgiri,24
2,ramswaroopsharma,mandi,26
2,faggansinghkulaste,mandla,26
2,sudheergupta,mandsour,27
2,csputtaraju,mandya,18
2,ramendeka,mangaldoi,24
2,hemamalini,mathura,2
2,choudhurymohanjatua,mathurapur,19
2,rangappabarne,maval,22
2,kodikunnilsuresh,mavelikkara,22
2,rkbharathimohan,mayiladuthurai,27
2,ramachandrahansdah,mayurbhanj,25
2,sandhyaroy,medinipur,15
2,rajendraagrawal,meerut,27
2,anupriyapatel,mirzapur,22
2,anjubala,misrikh,27
2,clruala,mizoram,26
2,kaushalkishore,mohanlalganj,27
2,kunwarsarveshkumar,moradabad,26
2,anoopmishra,morena,17
2,gopalchinayyashetty,mumbai-north,27
2,poonammahajan,mumbai-north-central,27
2,kiritsomaiya,mumbai-north-east,27
2,gajananchandrakantkirtikar,mumbai-north-west,19
2,arvindganpatsawant,mumbai-south,27
2,rahulrameshshewale,mumbai-south-central,26
2,veenadevi,munger,26
2,mdbadaruddozakhan,murshidabad,27
2,sanjeevbalyan,muzaffarnagar,15
2,ajaynishad,muzaffarpur,27
2,prathapsimha,mysore,26
2,balabhadramajhi,nabarangpur,25
2,neiphiurio,nagaland,17
2,kgopal,nagapattinam,26
2,nandiyellaiah,nagarkurnool,23
2,crchaudhary,nagaur,27
2,yashwantsingh,nagina,27
2,bhagatsinghkoshyari,nainital-udhamsinghnagar,26
2,kaushalendrakumar,nalanda,26
2,guthasukhenderreddy,nalgonda,9
2,prsundaram,namakkal,27
2,ashokshankarraochavan,nanded,13
2,heenavijaygavit,nandurbar,27
2,spyreddy,nandyal,11
2,rayapatisambasivarao,narasaraopet,21
2,gokarajugangaraju,narsapuram,23
2,hemanttukaramgodse,nashik,23
2,crpatil,navsari,27
2,girirajsingh,nawada,23
2,rajengohain,nawgong,26
2,mrajamohanreddy,nellore,24
2,meenakshilekhi,newdelhi,25
2,gopalakrishnanchinnaraj,nilgiris,26
2,kavithakalvakuntala,nizamabad,23
2,manojtiwari,northeastdelhi,22
2,padyessonaik,northgoa,9
2,uditraj,northwestdelhi,27
2,yvsubbareddy,ongole,19
2,ravindravishwanathgaikwad,osmanabad,15
2,thangsobaite,outermanipur,26
2,mbrajesh,palakkad,26
2,vishnudayalram,palamu,27
2,chintamanwanaga,palghar,26
2,ppchaudhary,pali,27
2,prabhatsinhchouhan,panchmahal,27
2,sanjayharibhaujadhav,parbhani,20
2,sanjayjaiswal,paschimchamparan,24
2,ramkripalyadav,pataliputra,26
2,liladharbhaivaghela,patan,27
2,antoantony,pathanamthitta,23
2,dharamviragandhi,patiala,15
2,shatrughansinha,patnasahib,22
2,balkasuman,peddapalle,23
2,rpmarutharajaa,perambalur,27
2,keshavprasadmaurya,phulpur,27
2,cmahendran,pollachi,27
2,etmohammadbasheer,ponnani,27
2,vittalbhaihansrajbhairadadiya,porbandar,6
2,kunwarharibanshsingh,pratapgarh,26
2,rradhakrishnan,puducherry,22
2,anilshirole,pune,26
2,pinakimisra,puri,22
2,santoshkumar,purnia,14
2,mrigankamahato,purulia,20
2,soniagandhi,raebareli,21
2,bvnayak,raichur,21
2,mohammadsalim,raiganj,26
2,vishnudevsai,raigarh,25
2,rameshbais,raipur,27
2,magantimuralimohan,rajahmundry,26
2,midhunreddy,rajampet,19
2,rodmalnagar,rajgarh,27
2,mohanbhaikundariya,rajkot,27
2,vijaykumarhansdak,rajmahal,21
2,abhisheksingh,rajnandgaon,20
2,hariomsinghrathore,rajsamand,24
2,aanwharraajhaa,ramanathapuram,25
2,nepalsingh,rampur,27
2,krupalbalajitumane,ramtek,25
2,tapasmandal,ranaghat,23
2,ramtahalchoudhary,ranchi,27
2,,ratlam,26
2,vinayakbhauraoraut,ratnagiri-sindhudurg,20
2,rakshakhadse,raver,20
2,janardanmishra,rewa,27
2,chhotelal,robertsganj,26
2,deependersinghhooda,rohtak,20
2,dipsinhshankarsinhrathod,sabarkantha,25
2,laxminarayanyadav,sagar,26
2,raghavlakhanpal,saharanpur,23
2,vpanneerselvam,salem,27
2,ravinderkushwaha,salempur,27
2,ramchandrapaswan,samastipur,21
2,nagendrakumarpradhan,sambalpur,26
2,satyapalsingh,sambhal,27
2,sanjaykakaramchandrapatil,sangli,13
2,bhagwantmann,sangrur,18
2,sharadtripathi,santkabirnagar,27
2,rajivprataprudy,saran,24
2,chhedipaswan,sasaram,25
2,udayanrajepratapsinghbhonsle,satara,10
2,ganeshsingh,satna,27
2,bandarudattatreya,secunderabad,24
2,kalyanbanerjee,serampore,20
2,krishnaraj,shahjahanpur,27
2,ramadevi,sheohar,27
2,vincenthpala,shillong,27
2,virendrakashyap,shimla,26
2,bsyeddyurappa,shimoga,17
2,sadashivkisanlokhande,shirdi,15
2,shivajiapatil,shirur,17
2,daddanmishra,shrawasti,26
2,ritipathak,sidhi,27
2,sumedhanandsaraswati,sikar,27
2,premdasrai,sikkim,21
2,kmsushmitadev,silchar,26
2,laxmangiluwa,singhbhum,26
2,charanjeetsinghrori,sirsa,24
2,ramkumarsharma,sitamarhi,25
2,rajeshverma,sitapur,24
2,prsenthilnathan,sivaganga,27
2,omprakashyadav,siwan,25
2,sharadbansode,solapur,18
2,rameshkaushik,sonipat,27
2,rameshbidhuri,southdelhi,26
2,narendrakeshavsawaikar,southgoa,26
2,kinjarapurammohannaidu,srikakulam,27
2,knramachandran,sriperumbudur,26
2,ferozevarungandhi,sultanpur,20
2,jualoram,sundargarh,1
2,ranjeetranjan,supaul,26
2,darshanavikramjardosh,surat,27
2,devajibhaifatepara,surendranagar,23
2,kamalbhansinghmarabi,surguja,21
2,malarajyalaxmishah,tehrigarhwal,24
2,mvasanthi,tenkasi,27
2,ramprasadsarmah,tezpur,24
2,rajanbaburaovichare,thane,26
2,kparasuraman,thanjavur,27
2,rparthipan,theni,27
2,shashitharoor,thiruvananthapuram,21
2,jjayasinghthiyagarajnaterjee,thoothukkudi,27
2,cnjayadevan,thrissur,24
2,virendrakumar,tikamgarh,27
2,pkumar,tiruchirappalli,26
2,krpprabakaran,tirunelveli,27
2,varaprasadaraovelagapalli,tirupati,21
2,vsathyabama,tiruppur,27
2,pvenugopal,tiruvallur,26
2,rvanaroja,tiruvannamalai,27
2,sukhbirsinghjaunpuria,tonk-sawaimadhopur,27
2,jitendrachaudhury,tripuraeast,25
2,sankarprasaddatta,tripurawest,22
2,spmuddahanumegowda,tumkur,24
2,pasangma,tura,22
2,arjunlalmeena,udaipur,26
2,jitendrasingh,udhampur,25
2,kmshobhakarandlaje,udupichikmagalur,27
2,nityanandrai,ujiarpur,20
2,chintamanimalviya,ujjain,25
2,sultanahmed,uluberia,18
2,swamisakshijimaharaj,unnao,26
2,anantkumarhegde,uttarakannada,27
2,mullappallyramachandran,vadakara,27
2,ramakishoresingh,vaishali,25
2,satishchandradubey,valmikinagar,19
2,kcpatel,valsad,27
2,balasubramaniansenguttuvan,vellore,27
2,srinivaskesineni,vijayawada,26
2,srajendran,viluppuram,26
2,tradhakrishnan,virudhunagar,27
2,haribabukhambhapati,visakhapatnam,27
2,ashokgajapatiraju,vizianagaram,24
2,,warangal,23
2,ramdastadas,wardha,23
2,mishanavas,wayanad,26
2,parveshsahibsinghverma,westdelhi,26
2,bhavanagawali,yavatmal-washim,20
2,bheemaraobpatil,zahirabad,23
3,nageshgodam,adilabad,16
3,pareshrawal,ahmedabadeast,15
3,kiritsolanki,ahmedabadwest,22
3,dilipgandhi,ahmednagar,6
3,sanwarlaljat,ajmer,3
3,devendraaliasbholesingh,akbarpur,20
3,sanjaydhotre,akola,15
3,kcvenugopal,alappuzha,17
3,pkbiju,alathur,21
3,satishkumargautam,aligarh,22
3,dasrathtirkey,alipurduars,19
3,shyamacharangupta,allahabad,21
3,ajaytamta,almora,21
3,chandnath,alwar,22
3,ravindrababupandula,amalapuram,20
3,rattanlalkataria,ambala,22
3,hariompandey,ambedkarnagar,21
3,rahulgandhi,amethi,10
3,anandraoadsul,amravati,16
3,naranbhaikachhadiya,amreli,20
3,kanwarsinghtanwar,amroha,21
3,muthamsettisrinivasarao,anakapalli,15
3,dilippatel,anand,4
3,premsinghchandumajra,anandpursahib,19
3,jcdivakarreddy,anantapur,19
3,bishnupadaray,andamanandnicobarislands,21
3,dharmendrakumar,aonla,22
3,ghari,arakkonam,22
3,geethakothapalli,araku,22
3,aparupapoddar,arambagh,21
3,velumalai,arani,22
3,taslimuddin,araria,10
3,rksingh,arrah,22
3,ninongering,arunachaleast,15
3,kirenrijiju,arunachalwest,1
3,babulsupriyo,asansol,5
3,ladukishoreswain,aska,19
3,asampath,attingal,19
3,sushilkumarsingh,aurangabad,20
3,chandrakantbkhaire,aurangabad,18
3,birensinghengti,autonomousdistrict,22
3,mulayamsinghyadav,azamgarh,22
3,dharmendrayadav,badaun,19
3,pcgaddigoudar,bagalkot,18
3,satyapalsingh,baghpat,20
3,adhirranjanchowdhury,baharampur,22
3,sadhvisavitribaiphule,bahraich,19
3,bodhsinghbhagat,balaghat,18
3,rabindrakumarjena,balasore,21
3,bharatsingh,ballia,20
3,kmarpitaghosh,balurghat,13
3,haribhaiparthibhaichaudhary,banaskantha,21
3,bhaironprasadmishra,banda,22
3,pcmohan,bangalorecentral,19
3,dksuresh,bangalorerural,21
3,jayprakashnarayanyadav,banka,14
3,devvarmamoonmoonsen,bankura,14
3,kamleshpaswan,bansgaon,14
3,manshankarninama,banswara,12
3,srirammalyadri,bapatla,16
3,priyankasinghrawat,barabanki,18
3,supriyasule,baramati,16
3,muzaffarhussainbaig,baramulla,1
3,kakolighoshdastidar,barasat,16
3,sunilkumarmondal,bardhamanpurba,20
3,mamtazsanghamita,bardhaman-durgapur,17
3,parbhubhaivasava,bardoli,19
3,prabhaskumarsingh,bargarh,19
3,sonaramchoudhary,barmer,21
3,sirajuddinajmal,barpeta,9
3,dineshtrivedi,barrackpur,18
3,idrisali,basirhat,19
3,dineshkashyap,bastar,12
3,harishdwivedi,basti,20
3,pritamgopinathmunde,beed,17
3,bholasingh,begusarai,22
3,sureshcangadi,belgaum,17
3,bsreeramulu,bellary,10
3,sidhantmohapatra,berhampur,17
3,jyotidhurve,betul,16
3,virendrasingh,bhadohi,21
3,arjuncharansethi,bhadrak,22
3,shaileshkumarbulomandal,bhagalpur,17
3,nanabhaufalgunraopatole,bhandara-gondiya,21
3,bahadursinghkoli,bharatpur,19
3,mansukhabhaivasava,bharuch,3
3,bharatishiyal,bhavnagar,20
3,subhashchandrabaheriya,bhilwara,22
3,bhagirathprasad,bhind,18
3,kapilmoreshwarpatil,bhiwandi,21
3,dharamveersingh,bhiwani-mahendragarh,17
3,booranarsaiahgoud,bhongir,13
3,aloksanjar,bhopal,20
3,profprasannakumarpatasani,bhubaneswar,15
3,bhagwanthkhuba,bidar,19
3,rameshcjigajinagi,bijapur,22
3,kunwarbhartendrasingh,bijnor,14
3,arjunrammeghwal,bikaner,22
3,lakhanlalsahu,bilaspur,10
3,satabdiroybanerjee,birbhum,21
3,saumitrakhan,bishnupur,19
3,kalikeshnarayansinghdeo,bolangir,21
3,anupamhazra,bolpur,22
3,bholasingh,bulandshahr,20
3,pratapraoganpatraojadhav,buldhana,17
3,ashwinikumarchoubey,buxar,22
3,innocent,chalakudy,18
3,rdhruvanarayana,chamrajanagar,21
3,mahendranathpandey,chandauli,22
3,kirronkher,chandigarh,21
3,sunilkumarsingh,chatra,3
3,kondavishweshwarreddy,chelvella,22
3,srvijaykumar,chennaicentral,21
3,tgvenkateshbabu,chennainorth,22
3,jayakumarjayavardhan,chennaisouth,22
3,kamalnath,chhindwara,14
3,ramsinhrathwa,chhotaudaipur,18
3,mchandrakasi,chidambaram,16
3,mveerappamoily,chikkballapur,21
3,prakashbhukkeri,chikkodi,9
3,bnchandrappa,chitradurga,22
3,naramallisivaprasad,chittoor,1
3,chandraprakashjoshi,chittorgarh,20
3,rahulkaswan,churu,20
3,pnagarajan,coimbatore,22
3,renukasinha,coochbehar,12
3,aarunmozhithevan,cuddalore,22
3,bhartruharimahtab,cuttack,20
3,natubhaigomanbhaipatel,dadraandnagarhaveli,9
3,jasvantsinhbhabhor,dahod,21
3,nalinkumarkateel,dakshinakannada,20
3,lalubhaibpatel,damananddiu,16
3,prahladsinghpatel,damoh,21
3,kirtiazad,darbhanga,22
3,ssahluwalia,darjeeling,22
3,harishmeena,dausa,22
3,manoharuntwal,dewas,14
3,pashupatinathsingh,dhanbad,7
3,savitrithakur,dhar,22
3,anbumaniramadoss,dharmapuri,15
3,pralhadjoshi,dharwad,19
3,rekhaverma,dhaurahra,15
3,tathagatasatpathy,dhenkanal,20
3,badruddinajmal,dhubri,17
3,subhashramraobhamre,dhule,19
3,abhishekbanerjee,diamondharbour,16
3,rameshwarteli,dibrugarh,20
3,mudhayakumar,dindigul,17
3,harishchandradeoramchavan,dindori,19
3,jagdambikapal,domariyaganj,22
3,saugataroy,dumdum,20
3,tamradhwajsahu,durg,18
3,maheishgirri,eastdelhi,22
3,venakateswararaomagannti,eluru,22
3,kvthomas,ernakulam,16
3,sselvakumarachinnayan,erode,22
3,rajveersingh,etah,21
3,ashokkumardohrey,etawah,5
3,lallusingh,faizabad,22
3,sadhusingh,faridkot,18
3,mukeshrajput,farrukhabad,22
3,harindersinghkhalsa,fatehgarhsahib,15
3,sadhviniranjanjyoti,fatehpur,6
3,babulalchaudhary,fatehpursikri,22
3,shersinghghubaya,ferozpur,15
3,akshayyadav,firozabad,19
3,ashokmahadeoraonete,gadchiroli-chimur,17
3,lkadvani,gandhinagar,20
3,nihalchandchauhan,ganganagar,13
3,majgenretdbckhanduriavsm,garhwal,22
3,bijoyachakraborty,gauhati,20
3,maheshsharma,gautambuddhanagar,21
3,harimanjhi,gaya,22
3,deepakdevadhikari,ghatal,1
3,genretdvksingh,ghaziabad,12
3,harinarayanrajbhar,ghosi,22
3,ravindrakumarpandey,giridih,6
3,nishikantdubey,godda,16
3,kirtivardhansingh,gonda,15
3,janakram,gopalganj,22
3,yogiadityanath,gorakhpur,15
3,mallikarjunkharge,gulbarga,22
3,jyotiradityamadhavraoscindia,guna,18
3,jayadevgalla,guntur,14
3,vinodkhanna,gurdaspur,16
3,anuragsinghthakur,hamirpur,19
3,pushpendrasinghchandel,hamirpur,22
3,anshulverma,hardoi,18
3,rameshpokhriyalnishank,hardwar,20
3,hddevegowda,hassan,18
3,rajeshdiwakar,hathras,22
3,rajushetti,hatkanangle,18
3,shivkumarcudasi,haveri,19
3,jayantsinha,hazaribagh,3
3,kristappanimmala,hindupur,22
3,rajeevshankarraosatav,hingoli,20
3,dushyantchautala,hisar,22
3,ratnadenag,hooghly,20
3,udaypratapsingh,hoshangabad,16
3,vijaysampla,hoshiarpur,8
3,prasunbanerjee,howrah,20
3,asaduddinowaisi,hyderabad,21
3,advocatejoicegeorge,idukki,20
3,thokchommeinya,innermanipur,14
3,rakeshsingh,jabalpur,20
3,sugatabose,jadavpur,10
3,kulamanisamal,jagatsinghpur,22
3,arunkumar,jahanabad,20
3,ramcharanbohara,jaipur,15
3,ritatarai,jajpur,22
3,santokhsinghchaudhary,jalandhar,21
3,bhanupratapsinghverma,jalaun,22
3,atnanapatil,jalgaon,22
3,raosahebdanvepatil,jalna,11
3,devjimansingrampatel,jalore,17
3,bijoychandrabarman,jalpaiguri,14
3,jugalkishoresharma,jammu,2
3,poonambenhematbhaimaadam,jamnagar,20
3,bidyutbaranmahato,jamshedpur,4
3,chiragpaswan,jamui,22
3,abhijitmukherjee,jangipur,22
3,kamladevipatle,janjgir-champa,12
3,krishnpratapsingh,jaunpur,20
3,pratimamondal,jaynagar,21
3,dushyantsingh,jhalawar-baran,20
3,birendrakumarchoudhary,jhanjharpur,22
3,umasaren,jhargram,21
3,santoshahlawat,jhunjhunu,19
3,gajendrasinghshekhawat,jodhpur,18
3,kamakhyaprasadtasa,jorhat,18
3,rajeshbhainaranbhaichudasama,junagadh,19
3,vinodchavda,kachchh,19
3,ysavinashreddy,kadapa,7
3,hukumsingh,kairana,21
3,brijbhushansharansingh,kaiserganj,21
3,narasimhamthota,kakinada,22
3,arkakesharideo,kalahandi,21
3,gauravgogoi,kaliabor,16
3,kkamaraj,kallakurichi,22
3,kanteknathshinde,kalyan,18
3,kmaragatham,kancheepuram,22
3,pratyusharajeshwarisingh,kandhamal,18
3,shantakumar,kangra,20
3,vikramusendi,kanker,21
3,dimpleyadav,kannauj,11
3,pksreemathiteacher,kannur,18
3,murlimanoharjoshi,kanpur,19
3,sisiradhikari,kanthi,8
3,manojrajoria,karauli-dholpur,22
3,radheshyambiswas,karimganj,22
3,bvinodkumar,karimnagar,22
3,ashwinikumar,karnal,12
3,pkarunakaran,kasaragod,20
3,tariqanwar,katihar,19
3,vinodkumarsonkar,kaushambi,22
3,"baijyayant""jay""panda",kendrapara,16
3,sakuntalalaguri,keonjhar,22
3,ranjitsinghbrahmpura,khadoorsahib,15
3,choudharymehboobalikaiser,khagaria,21
3,nagendrasingh,khajuraho,21
3,psrinivasareddy,khammam,14
3,nandkumarsinghchauhan,khandwa,9
3,subhashpatel,khargone,18
3,devusinhjesingbhaichauhan,kheda,20
3,ajaymisrateni,kheri,21
3,kariyamunda,khunti,12
3,mohammadasrarulhaque,kishanganj,20
3,ravindrakumarray,kodarma,2
3,nabakumarsaraniahira,kokrajhar,17
3,khmuniyappa,kolar,21
3,dhananjaymahadik,kolhapur,22
3,subratabakshi,kolkatadakshin,12
3,sudipbandyopadhyay,kolkatauttar,10
3,nkpremachandran,kollam,19
3,sangannakaradi,koppal,20
3,jhinahikaka,koraput,16
3,banshilalmahto,korba,10
3,ombirla,kota,17
3,josekmani,kottayam,12
3,mkraghavan,kozhikode,16
3,kashokkumar,krishnagiri,22
3,tapaspaul,krishnanagar,20
3,renukabutta,kurnool,16
3,rajkumarsaini,kurukshetra,22
3,rajeshpandey,kushinagar,20
3,thupstanchhewang,ladakh,20
3,faizalppmohammad,lakshadweep,16
3,neelamsonker,lalganj,22
3,sunilgaikwad,latur,21
3,sudarshanbhagat,lohardaga,3
3,ravneetsinghbittu,ludhiana,20
3,ramcharitra,machhlishahr,21
3,konakallanarayanarao,machilipatnam,14
3,vijaysinhmohitepatil,madha,12
3,rajeshranjan,madhepura,17
3,hukmdeonarayanyadav,madhubani,22
3,rgopalakrishnan,madurai,20
3,seetaramajmeeranaik,mahabubabad,14
3,apjithenderreddy,mahabubnagar,18
3,pankajchowdhary,maharajganj,20
3,janardansinghsigriwal,maharajganj,22
3,chandulalsahu,mahasamund,19
3,jayshreebenpatel,mahesana,22
3,tejpratapsinghyadav,mainpuri,20
3,eahamed,malappuram,14
3,ahkhanchoudhary,maldahadakshin,19
3,chmallareddy,malkajgiri,14
3,ramswaroopsharma,mandi,22
3,faggansinghkulaste,mandla,19
3,sudheergupta,mandsour,17
3,csputtaraju,mandya,16
3,ramendeka,mangaldoi,18
3,hemamalini,mathura,13
3,choudhurymohanjatua,mathurapur,17
3,rangappabarne,maval,21
3,kodikunnilsuresh,mavelikkara,15
3,rkbharathimohan,mayiladuthurai,22
3,kothaprabhakarreddy,medak,16
3,sandhyaroy,medinipur,18
3,rajendraagrawal,meerut,22
3,anupriyapatel,mirzapur,19
3,anjubala,misrikh,18
3,clruala,mizoram,22
3,kaushalkishore,mohanlalganj,22
3,kunwarsarveshkumar,moradabad,22
3,anoopmishra,morena,6
3,gopalchinayyashetty,mumbai-north,22
3,poonammahajan,mumbai-north-central,16
3,kiritsomaiya,mumbai-north-east,22
3,gajananchandrakantkirtikar,mumbai-north-west,17
3,arvindganpatsawant,mumbai-south,22
3,rahulrameshshewale,mumbai-south-central,22
3,veenadevi,munger,18
3,mdbadaruddozakhan,murshidabad,21
3,ajaynishad,muzaffarpur,22
3,prathapsimha,mysore,20
3,balabhadramajhi,nabarangpur,17
3,neiphiurio,nagaland,10
3,kgopal,nagapattinam,22
3,nandiyellaiah,nagarkurnool,19
3,crchaudhary,nagaur,22
3,yashwantsingh,nagina,21
3,bhagatsinghkoshyari,nainital-udhamsinghnagar,21
3,kaushalendrakumar,nalanda,21
3,guthasukhenderreddy,nalgonda,17
3,prsundaram,namakkal,20
3,ashokshankarraochavan,nanded,13
3,heenavijaygavit,nandurbar,16
3,spyreddy,nandyal,10
3,rayapatisambasivarao,narasaraopet,10
3,gokarajugangaraju,narsapuram,19
3,hemanttukaramgodse,nashik,18
3,crpatil,navsari,21
3,girirajsingh,nawada,2
3,rajengohain,nawgong,15
3,mrajamohanreddy,nellore,18
3,meenakshilekhi,newdelhi,19
3,gopalakrishnanchinnaraj,nilgiris,21
3,kavithakalvakuntala,nizamabad,16
3,manojtiwari,northeastdelhi,13
3,padyessonaik,northgoa,5
3,uditraj,northwestdelhi,20
3,yvsubbareddy,ongole,13
3,ravindravishwanathgaikwad,osmanabad,18
3,thangsobaite,outermanipur,18
3,mbrajesh,palakkad,19
3,vishnudayalram,palamu,10
3,chintamanwanaga,palghar,22
3,ppchaudhary,pali,22
3,prabhatsinhchouhan,panchmahal,22
3,sanjayharibhaujadhav,parbhani,11
3,sanjayjaiswal,paschimchamparan,19
3,liladharbhaivaghela,patan,13
3,antoantony,pathanamthitta,12
3,dharamviragandhi,patiala,17
3,shatrughansinha,patnasahib,18
3,balkasuman,peddapalle,14
3,rpmarutharajaa,perambalur,17
3,keshavprasadmaurya,phulpur,22
3,cmahendran,pollachi,22
3,etmohammadbasheer,ponnani,19
3,vittalbhaihansrajbhairadadiya,porbandar,7
3,kunwarharibanshsingh,pratapgarh,20
3,rradhakrishnan,puducherry,17
3,anilshirole,pune,20
3,pinakimisra,puri,19
3,santoshkumar,purnia,21
3,mrigankamahato,purulia,16
3,soniagandhi,raebareli,8
3,bvnayak,raichur,18
3,mohammadsalim,raiganj,19
3,vishnudevsai,raigarh,1
3,rameshbais,raipur,19
3,magantimuralimohan,rajahmundry,17
3,midhunreddy,rajampet,15
3,rodmalnagar,rajgarh,17
3,mohanbhaikundariya,rajkot,22
3,vijaykumarhansdak,rajmahal,1
3,abhisheksingh,rajnandgaon,13
3,hariomsinghrathore,rajsamand,19
3,aanwharraajhaa,ramanathapuram,13
3,nepalsingh,rampur,22
3,krupalbalajitumane,ramtek,16
3,tapasmandal,ranaghat,21
3,ramtahalchoudhary,ranchi,16
3,,ratlam,19
3,vinayakbhauraoraut,ratnagiri-sindhudurg,18
3,rakshakhadse,raver,17
3,janardanmishra,rewa,15
3,chhotelal,robertsganj,22
3,deependersinghhooda,rohtak,17
3,dipsinhshankarsinhrathod,sabarkantha,20
3,laxminarayanyadav,sagar,17
3,raghavlakhanpal,saharanpur,21
3,vpanneerselvam,salem,21
3,ravinderkushwaha,salempur,20
3,ramchandrapaswan,samastipur,13
3,nagendrakumarpradhan,sambalpur,21
3,satyapalsingh,sambhal,22
3,sanjaykakaramchandrapatil,sangli,16
3,bhagwantmann,sangrur,21
3,sharadtripathi,santkabirnagar,22
3,chhedipaswan,sasaram,22
3,ganeshsingh,satna,13
3,kalyanbanerjee,serampore,19
3,krishnaraj,shahjahanpur,20
3,ramadevi,sheohar,22
3,vincenthpala,shillong,20
3,virendrakashyap,shimla,13
3,bsyeddyurappa,shimoga,19
3,sadashivkisanlokhande,shirdi,18
3,shivajiapatil,shirur,16
3,daddanmishra,shrawasti,22
3,ritipathak,sidhi,20
3,sumedhanandsaraswati,sikar,17
3,premdasrai,sikkim,14
3,kmsushmitadev,silchar,21
3,laxmangiluwa,singhbhum,15
3,charanjeetsinghrori,sirsa,18
3,ramkumarsharma,sitamarhi,22
3,rajeshverma,sitapur,20
3,prsenthilnathan,sivaganga,15
3,omprakashyadav,siwan,17
3,sharadbansode,solapur,22
3,rameshkaushik,sonipat,21
3,rameshbidhuri,southdelhi,22
3,narendrakeshavsawaikar,southgoa,21
3,kinjarapurammohannaidu,srikakulam,22
3,knramachandran,sriperumbudur,22
3,ferozevarungandhi,sultanpur,19
3,ranjeetranjan,supaul,21
3,darshanavikramjardosh,surat,19
3,devajibhaifatepara,surendranagar,13
3,kamalbhansinghmarabi,surguja,7
3,malarajyalaxmishah,tehrigarhwal,20
3,mvasanthi,tenkasi,22
3,ramprasadsarmah,tezpur,21
3,rajanbaburaovichare,thane,21
3,kparasuraman,thanjavur,8
3,rparthipan,theni,18
3,shashitharoor,thiruvananthapuram,21
